2.6875,25925,2.4296875,25925
2.6953125,25925,2.4375,25925
2.703125,25924,2.4453125,25924
2.7109375,25923,2.453125,25923
2.71875,25923,2.4609375,25923
2.7265625,25922,2.46875,25922
2.734375,25921,2.4765625,25921
2.7421875,25921,2.484375,25921
2.75,25920,2.4921875,25920
2.7578125,25920,2.5,25920
2.765625,25920,2.5078125,25920
2.7734375,25919,2.515625,25919
2.78125,25919,2.5234375,25919
2.7890625,25918,2.53125,25918
2.796875,25917,2.5390625,25917
2.8046875,25917,2.546875,25917
2.8125,25917,2.5546875,25917
2.8203125,25916,2.5625,25916
2.828125,25915,2.5703125,25915
2.8359375,25915,2.578125,25915
2.84375,25914,2.5859375,25914
2.8515625,25914,2.59375,25914
2.859375,25914,2.6015625,25914
2.8671875,25913,2.609375,25913
2.875,25912,2.6171875,25912
2.8828125,25912,2.625,25912
2.890625,25911,2.6328125,25911
2.8984375,25911,2.640625,25911
2.90625,25910,2.6484375,25910
2.9140625,25910,2.65625,25910
2.921875,25909,2.6640625,25909
2.9296875,25908,2.671875,25908
2.9375,25907,2.6796875,25907
2.9453125,25907,2.6875,25907
2.953125,25906,2.6953125,25906
2.9609375,25905,2.703125,25905
2.96875,25904,2.7109375,25904
2.9765625,25904,2.71875,25904
2.984375,25902,2.7265625,25902
2.9921875,25902,2.734375,25902
3,25901,2.7421875,25901
3.0078125,25900,2.75,25900
3.015625,25900,2.7578125,25900
3.0234375,25899,2.765625,25899
3.03125,25899,2.7734375,25899
3.0390625,25898,2.78125,25898
3.046875,25898,2.7890625,25898
3.0546875,25898,2.796875,25898
3.0625,25897,2.8046875,25897
3.0703125,25897,2.8125,25897
3.078125,25896,2.8203125,25896
3.0859375,25896,2.828125,25896
3.09375,25896,2.8359375,25896
3.1015625,25896,2.84375,25896
3.109375,25896,2.8515625,25896
3.1171875,25896,2.859375,25896
3.125,25896,2.8671875,25896
3.1328125,25896,2.875,25896
3.140625,25896,2.8828125,25896
3.1484375,25896,2.890625,25896
3.15625,25896,2.8984375,25896
3.1640625,25895,2.90625,25895
3.171875,25895,2.9140625,25895
3.1796875,25896,2.921875,25896
3.1875,25896,2.9296875,25896
3.1953125,25896,2.9375,25896
3.203125,25896,2.9453125,25896
3.2109375,25896,2.953125,25896
3.21875,25896,2.9609375,25896
3.2265625,25895,2.96875,25895
3.234375,25895,2.9765625,25895
3.2421875,25895,2.984375,25895
3.25,25894,2.9921875,25894
3.2578125,25894,3,25894
3.265625,25894,3.0078125,25894
3.2734375,25894,3.015625,25894
3.28125,25894,3.0234375,25894
3.2890625,25894,3.03125,25894
3.296875,25894,3.0390625,25894
3.3046875,25894,3.046875,25894
3.3125,25894,3.0546875,25894
3.3203125,25894,3.0625,25894
3.328125,25894,3.0703125,25894
3.3359375,25893,3.078125,25893
3.34375,25893,3.0859375,25893
3.3515625,25893,3.09375,25893
3.359375,25893,3.1015625,25893
3.3671875,25893,3.109375,25893
3.375,25893,3.1171875,25893
3.3828125,25893,3.125,25893
3.390625,25894,3.1328125,25894
3.3984375,25894,3.140625,25894
3.40625,25894,3.1484375,25894
3.4140625,25894,3.15625,25894
3.421875,25894,3.1640625,25894
3.4296875,25895,3.171875,25895
3.4375,25895,3.1796875,25895
3.4453125,25896,3.1875,25896
3.453125,25896,3.1953125,25896
3.4609375,25896,3.203125,25896
3.46875,25897,3.2109375,25897
3.4765625,25898,3.21875,25898
3.484375,25898,3.2265625,25898
3.4921875,25899,3.234375,25899
3.5,25899,3.2421875,25899
3.5078125,25900,3.25,25900
3.515625,25900,3.2578125,25900
3.5234375,25901,3.265625,25901
3.53125,25901,3.2734375,25901
3.5390625,25902,3.28125,25902
3.546875,25902,3.2890625,25902
3.5546875,25903,3.296875,25903
3.5625,25903,3.3046875,25903
3.5703125,25903,3.3125,25903
3.578125,25904,3.3203125,25904
3.5859375,25904,3.328125,25904
3.59375,25905,3.3359375,25905
3.6015625,25905,3.34375,25905
3.609375,25905,3.3515625,25905
3.6171875,25905,3.359375,25905
3.625,25905,3.3671875,25905
3.6328125,25906,3.375,25906
3.640625,25906,3.3828125,25906
3.6484375,25906,3.390625,25906
3.65625,25906,3.3984375,25906
3.6640625,25907,3.40625,25907
3.671875,25907,3.4140625,25907
3.6796875,25907,3.421875,25907
3.6875,25907,3.4296875,25907
3.6953125,25907,3.4375,25907
3.703125,25907,3.4453125,25907
3.7109375,25907,3.453125,25907
3.71875,25908,3.4609375,25908
3.7265625,25909,3.46875,25909
3.734375,25909,3.4765625,25909
3.7421875,25909,3.484375,25909
3.75,25910,3.4921875,25910
3.7578125,25911,3.5,25911
3.765625,25911,3.5078125,25911
3.7734375,25911,3.515625,25911
3.78125,25913,3.5234375,25913
3.7890625,25913,3.53125,25913
3.796875,25914,3.5390625,25914
